Lat	Lon	posInfSurf	negInfSurf	
-43.200000	171.305000	100000.000000	-1000000.000000	
-43.200000	171.310000	100000.000000	-1000000.000000	
-43.200000	171.315000	100000.000000	-1000000.000000	
-43.200000	171.320000	100000.000000	-1000000.000000	
-43.200000	171.325000	100000.000000	-1000000.000000	
-43.200000	171.330000	100000.000000	-1000000.000000	
-43.200000	171.335000	100000.000000	-1000000.000000	
-43.200000	171.340000	100000.000000	-1000000.000000	
-43.200000	171.345000	100000.000000	-1000000.000000	
-43.200000	171.350000	100000.000000	-1000000.000000	
-43.200000	171.355000	100000.000000	-1000000.000000	
-43.200000	171.360000	100000.000000	-1000000.000000	
-43.200000	171.365000	100000.000000	-1000000.000000	
-43.200000	171.370000	100000.000000	-1000000.000000	
-43.200000	171.375000	100000.000000	-1000000.000000	
-43.200000	171.380000	100000.000000	-1000000.000000	
-43.200000	171.385000	100000.000000	-1000000.000000	
-43.200000	171.390000	100000.000000	-1000000.000000	
-43.200000	171.395000	100000.000000	-1000000.000000	
-43.200000	171.400000	100000.000000	-1000000.000000	
-43.200000	171.405000	100000.000000	-1000000.000000	
-43.200000	171.410000	100000.000000	-1000000.000000	
-43.200000	171.415000	100000.000000	-1000000.000000	
-43.200000	171.420000	100000.000000	-1000000.000000	
-43.200000	171.425000	100000.000000	-1000000.000000	
-43.200000	171.430000	100000.000000	-1000000.000000	
-43.200000	171.435000	100000.000000	-1000000.000000	
-43.200000	171.440000	100000.000000	-1000000.000000	
-43.200000	171.445000	100000.000000	-1000000.000000	
-43.200000	171.450000	100000.000000	-1000000.000000	
-43.200000	171.455000	100000.000000	-1000000.000000	
-43.200000	171.460000	100000.000000	-1000000.000000	
-43.200000	171.465000	100000.000000	-1000000.000000	
-43.200000	171.470000	100000.000000	-1000000.000000	
-43.200000	171.475000	100000.000000	-1000000.000000	
-43.200000	171.480000	100000.000000	-1000000.000000	
-43.200000	171.485000	100000.000000	-1000000.000000	
-43.200000	171.490000	100000.000000	-1000000.000000	
-43.200000	171.495000	100000.000000	-1000000.000000	
-43.200000	171.500000	100000.000000	-1000000.000000	
-43.200000	171.505000	100000.000000	-1000000.000000	
-43.200000	171.510000	100000.000000	-1000000.000000	
-43.200000	171.515000	100000.000000	-1000000.000000	
-43.200000	171.520000	100000.000000	-1000000.000000	
-43.200000	171.525000	100000.000000	-1000000.000000	
-43.200000	171.530000	100000.000000	-1000000.000000	
-43.200000	171.535000	100000.000000	-1000000.000000	
-43.200000	171.540000	100000.000000	-1000000.000000	
-43.200000	171.545000	100000.000000	-1000000.000000	
-43.200000	171.550000	100000.000000	-1000000.000000	
-43.200000	171.555000	100000.000000	-1000000.000000	
-43.200000	171.560000	100000.000000	-1000000.000000	
-43.200000	171.565000	100000.000000	-1000000.000000	
-43.200000	171.570000	100000.000000	-1000000.000000	
-43.200000	171.575000	100000.000000	-1000000.000000	
-43.200000	171.580000	100000.000000	-1000000.000000	
-43.200000	171.585000	100000.000000	-1000000.000000	
-43.200000	171.590000	100000.000000	-1000000.000000	
-43.200000	171.595000	100000.000000	-1000000.000000	
-43.200000	171.600000	100000.000000	-1000000.000000	
-43.200000	171.605000	100000.000000	-1000000.000000	
-43.200000	171.610000	100000.000000	-1000000.000000	
-43.200000	171.615000	100000.000000	-1000000.000000	
-43.200000	171.620000	100000.000000	-1000000.000000	
-43.200000	171.625000	100000.000000	-1000000.000000	
-43.200000	171.630000	100000.000000	-1000000.000000	
-43.200000	171.635000	100000.000000	-1000000.000000	
-43.200000	171.640000	100000.000000	-1000000.000000	
-43.200000	171.645000	100000.000000	-1000000.000000	
-43.200000	171.650000	100000.000000	-1000000.000000	
-43.200000	171.655000	100000.000000	-1000000.000000	
-43.200000	171.660000	100000.000000	-1000000.000000	
-43.200000	171.665000	100000.000000	-1000000.000000	
-43.200000	171.670000	100000.000000	-1000000.000000	
-43.200000	171.675000	100000.000000	-1000000.000000	
-43.200000	171.680000	100000.000000	-1000000.000000	
-43.200000	171.685000	100000.000000	-1000000.000000	
-43.200000	171.690000	100000.000000	-1000000.000000	
-43.200000	171.695000	100000.000000	-1000000.000000	
-43.200000	171.700000	100000.000000	-1000000.000000	
-43.200000	171.705000	100000.000000	-1000000.000000	
-43.200000	171.710000	100000.000000	-1000000.000000	
-43.200000	171.715000	100000.000000	-1000000.000000	
-43.200000	171.720000	100000.000000	-1000000.000000	
-43.200000	171.725000	100000.000000	-1000000.000000	
-43.200000	171.730000	100000.000000	-1000000.000000	
-43.200000	171.735000	100000.000000	-1000000.000000	
-43.200000	171.740000	100000.000000	-1000000.000000	
-43.200000	171.745000	100000.000000	-1000000.000000	
-43.200000	171.750000	100000.000000	-1000000.000000	
-43.200000	171.755000	100000.000000	-1000000.000000	
-43.200000	171.760000	100000.000000	-1000000.000000	
-43.200000	171.765000	100000.000000	-1000000.000000	
-43.200000	171.770000	100000.000000	-1000000.000000	
-43.200000	171.775000	100000.000000	-1000000.000000	
-43.200000	171.780000	100000.000000	-1000000.000000	
-43.200000	171.785000	100000.000000	-1000000.000000	
-43.200000	171.790000	100000.000000	-1000000.000000	
-43.200000	171.795000	100000.000000	-1000000.000000	
-43.200000	171.800000	100000.000000	-1000000.000000	
-43.200000	171.805000	100000.000000	-1000000.000000	
-43.200000	171.810000	100000.000000	-1000000.000000	
-43.200000	171.815000	100000.000000	-1000000.000000	
-43.200000	171.820000	100000.000000	-1000000.000000	
-43.200000	171.825000	100000.000000	-1000000.000000	
-43.200000	171.830000	100000.000000	-1000000.000000	
-43.200000	171.835000	100000.000000	-1000000.000000	
-43.200000	171.840000	100000.000000	-1000000.000000	
-43.200000	171.845000	100000.000000	-1000000.000000	
-43.200000	171.850000	100000.000000	-1000000.000000	
-43.200000	171.855000	100000.000000	-1000000.000000	
-43.200000	171.860000	100000.000000	-1000000.000000	
-43.200000	171.865000	100000.000000	-1000000.000000	
-43.200000	171.870000	100000.000000	-1000000.000000	
-43.200000	171.875000	100000.000000	-1000000.000000	
-43.200000	171.880000	100000.000000	-1000000.000000	
-43.200000	171.885000	100000.000000	-1000000.000000	
-43.200000	171.890000	100000.000000	-1000000.000000	
-43.200000	171.895000	100000.000000	-1000000.000000	
-43.200000	171.900000	100000.000000	-1000000.000000	
-43.200000	171.905000	100000.000000	-1000000.000000	
-43.200000	171.910000	100000.000000	-1000000.000000	
-43.200000	171.915000	100000.000000	-1000000.000000	
-43.200000	171.920000	100000.000000	-1000000.000000	
-43.200000	171.925000	100000.000000	-1000000.000000	
-43.200000	171.930000	100000.000000	-1000000.000000	
-43.200000	171.935000	100000.000000	-1000000.000000	
-43.200000	171.940000	100000.000000	-1000000.000000	
-43.200000	171.945000	100000.000000	-1000000.000000	
-43.200000	171.950000	100000.000000	-1000000.000000	
-43.200000	171.955000	100000.000000	-1000000.000000	
-43.200000	171.960000	100000.000000	-1000000.000000	
-43.200000	171.965000	100000.000000	-1000000.000000	
-43.200000	171.970000	100000.000000	-1000000.000000	
-43.200000	171.975000	100000.000000	-1000000.000000	
-43.200000	171.980000	100000.000000	-1000000.000000	
-43.200000	171.985000	100000.000000	-1000000.000000	
-43.200000	171.990000	100000.000000	-1000000.000000	
-43.200000	171.995000	100000.000000	-1000000.000000	
-43.200000	172.000000	100000.000000	-1000000.000000	
-43.200000	172.005000	100000.000000	-1000000.000000	
-43.200000	172.010000	100000.000000	-1000000.000000	
-43.200000	172.015000	100000.000000	-1000000.000000	
-43.200000	172.020000	100000.000000	-1000000.000000	
-43.200000	172.025000	100000.000000	-1000000.000000	
-43.200000	172.030000	100000.000000	-1000000.000000	
-43.200000	172.035000	100000.000000	-1000000.000000	
-43.200000	172.040000	100000.000000	-1000000.000000	
-43.200000	172.045000	100000.000000	-1000000.000000	
-43.200000	172.050000	100000.000000	-1000000.000000	
-43.200000	172.055000	100000.000000	-1000000.000000	
-43.200000	172.060000	100000.000000	-1000000.000000	
-43.200000	172.065000	100000.000000	-1000000.000000	
-43.200000	172.070000	100000.000000	-1000000.000000	
-43.200000	172.075000	100000.000000	-1000000.000000	
-43.200000	172.080000	100000.000000	-1000000.000000	
-43.200000	172.085000	100000.000000	-1000000.000000	
-43.200000	172.090000	100000.000000	-1000000.000000	
-43.200000	172.095000	100000.000000	-1000000.000000	
-43.200000	172.100000	100000.000000	-1000000.000000	
-43.200000	172.105000	100000.000000	-1000000.000000	
-43.200000	172.110000	100000.000000	-1000000.000000	
-43.200000	172.115000	100000.000000	-1000000.000000	
-43.200000	172.120000	100000.000000	-1000000.000000	
-43.200000	172.125000	100000.000000	-1000000.000000	
-43.200000	172.130000	100000.000000	-1000000.000000	
-43.200000	172.135000	100000.000000	-1000000.000000	
-43.200000	172.140000	100000.000000	-1000000.000000	
-43.200000	172.145000	100000.000000	-1000000.000000	
-43.200000	172.150000	100000.000000	-1000000.000000	
-43.200000	172.155000	100000.000000	-1000000.000000	
-43.200000	172.160000	100000.000000	-1000000.000000	
-43.200000	172.165000	100000.000000	-1000000.000000	
-43.200000	172.170000	100000.000000	-1000000.000000	
-43.200000	172.175000	100000.000000	-1000000.000000	
-43.200000	172.180000	100000.000000	-1000000.000000	
-43.200000	172.185000	100000.000000	-1000000.000000	
-43.200000	172.190000	100000.000000	-1000000.000000	
-43.200000	172.195000	100000.000000	-1000000.000000	
-43.200000	172.200000	100000.000000	-1000000.000000	
-43.200000	172.205000	100000.000000	-1000000.000000	
-43.200000	172.210000	100000.000000	-1000000.000000	
-43.200000	172.215000	100000.000000	-1000000.000000	
-43.200000	172.220000	100000.000000	-1000000.000000	
-43.200000	172.225000	100000.000000	-1000000.000000	
-43.200000	172.230000	100000.000000	-1000000.000000	
-43.200000	172.235000	100000.000000	-1000000.000000	
-43.200000	172.240000	100000.000000	-1000000.000000	
-43.200000	172.245000	100000.000000	-1000000.000000	
-43.200000	172.250000	100000.000000	-1000000.000000	
-43.200000	172.255000	100000.000000	-1000000.000000	
-43.200000	172.260000	100000.000000	-1000000.000000	
-43.200000	172.265000	100000.000000	-1000000.000000	
-43.200000	172.270000	100000.000000	-1000000.000000	
-43.200000	172.275000	100000.000000	-1000000.000000	
-43.200000	172.280000	100000.000000	-1000000.000000	
-43.200000	172.285000	100000.000000	-1000000.000000	
-43.200000	172.290000	100000.000000	-1000000.000000	
-43.200000	172.295000	100000.000000	-1000000.000000	
-43.200000	172.300000	100000.000000	-1000000.000000	
-43.200000	172.305000	100000.000000	-1000000.000000	
-43.200000	172.310000	100000.000000	-1000000.000000	
-43.200000	172.315000	100000.000000	-1000000.000000	
-43.200000	172.320000	100000.000000	-1000000.000000	
-43.200000	172.325000	100000.000000	-1000000.000000	
-43.200000	172.330000	100000.000000	-1000000.000000	
-43.200000	172.335000	100000.000000	-1000000.000000	
-43.200000	172.340000	100000.000000	-1000000.000000	
-43.200000	172.345000	100000.000000	-1000000.000000	
-43.200000	172.350000	100000.000000	-1000000.000000	
-43.200000	172.355000	100000.000000	-1000000.000000	
-43.200000	172.360000	100000.000000	-1000000.000000	
-43.200000	172.365000	100000.000000	-1000000.000000	
-43.200000	172.370000	100000.000000	-1000000.000000	
-43.200000	172.375000	100000.000000	-1000000.000000	
-43.200000	172.380000	100000.000000	-1000000.000000	
-43.200000	172.385000	100000.000000	-1000000.000000	
-43.200000	172.390000	100000.000000	-1000000.000000	
-43.200000	172.395000	100000.000000	-1000000.000000	
-43.200000	172.400000	100000.000000	-1000000.000000	
-43.200000	172.405000	100000.000000	-1000000.000000	
-43.200000	172.410000	100000.000000	-1000000.000000	
-43.200000	172.415000	100000.000000	-1000000.000000	
-43.200000	172.420000	100000.000000	-1000000.000000	
-43.200000	172.425000	100000.000000	-1000000.000000	
-43.200000	172.430000	100000.000000	-1000000.000000	
-43.200000	172.435000	100000.000000	-1000000.000000	
-43.200000	172.440000	100000.000000	-1000000.000000	
-43.200000	172.445000	100000.000000	-1000000.000000	
-43.200000	172.450000	100000.000000	-1000000.000000	
-43.200000	172.455000	100000.000000	-1000000.000000	
-43.200000	172.460000	100000.000000	-1000000.000000	
-43.200000	172.465000	100000.000000	-1000000.000000	
-43.200000	172.470000	100000.000000	-1000000.000000	
-43.200000	172.475000	100000.000000	-1000000.000000	
-43.200000	172.480000	100000.000000	-1000000.000000	
-43.200000	172.485000	100000.000000	-1000000.000000	
-43.200000	172.490000	100000.000000	-1000000.000000	
-43.200000	172.495000	100000.000000	-1000000.000000	
-43.200000	172.500000	100000.000000	-1000000.000000	
-43.200000	172.505000	100000.000000	-1000000.000000	
-43.200000	172.510000	100000.000000	-1000000.000000	
-43.200000	172.515000	100000.000000	-1000000.000000	
-43.200000	172.520000	100000.000000	-1000000.000000	
-43.200000	172.525000	100000.000000	-1000000.000000	
-43.200000	172.530000	100000.000000	-1000000.000000	
-43.200000	172.535000	100000.000000	-1000000.000000	
-43.200000	172.540000	100000.000000	-1000000.000000	
-43.200000	172.545000	100000.000000	-1000000.000000	
-43.200000	172.550000	100000.000000	-1000000.000000	
-43.200000	172.555000	100000.000000	-1000000.000000	
-43.200000	172.560000	100000.000000	-1000000.000000	
-43.200000	172.565000	100000.000000	-1000000.000000	
-43.200000	172.570000	100000.000000	-1000000.000000	
-43.200000	172.575000	100000.000000	-1000000.000000	
-43.200000	172.580000	100000.000000	-1000000.000000	
-43.200000	172.585000	100000.000000	-1000000.000000	
-43.200000	172.590000	100000.000000	-1000000.000000	
-43.200000	172.595000	100000.000000	-1000000.000000	
-43.200000	172.600000	100000.000000	-1000000.000000	
-43.200000	172.605000	100000.000000	-1000000.000000	
-43.200000	172.610000	100000.000000	-1000000.000000	
-43.200000	172.615000	100000.000000	-1000000.000000	
-43.200000	172.620000	100000.000000	-1000000.000000	
-43.200000	172.625000	100000.000000	-1000000.000000	
-43.200000	172.630000	100000.000000	-1000000.000000	
-43.200000	172.635000	100000.000000	-1000000.000000	
-43.200000	172.640000	100000.000000	-1000000.000000	
-43.200000	172.645000	100000.000000	-1000000.000000	
-43.200000	172.650000	100000.000000	-1000000.000000	
-43.200000	172.655000	100000.000000	-1000000.000000	
-43.200000	172.660000	100000.000000	-1000000.000000	
-43.200000	172.665000	100000.000000	-1000000.000000	
-43.200000	172.670000	100000.000000	-1000000.000000	
-43.200000	172.675000	100000.000000	-1000000.000000	
-43.200000	172.680000	100000.000000	-1000000.000000	
-43.200000	172.685000	100000.000000	-1000000.000000	
-43.200000	172.690000	100000.000000	-1000000.000000	
-43.200000	172.695000	100000.000000	-1000000.000000	
-43.200000	172.700000	100000.000000	-1000000.000000	
-43.200000	172.705000	100000.000000	-1000000.000000	
-43.200000	172.710000	100000.000000	-1000000.000000	
-43.200000	172.715000	100000.000000	-1000000.000000	
-43.200000	172.720000	100000.000000	-1000000.000000	
-43.200000	172.725000	100000.000000	-1000000.000000	
-43.200000	172.730000	100000.000000	-1000000.000000	
-43.200000	172.735000	100000.000000	-1000000.000000	
-43.200000	172.740000	100000.000000	-1000000.000000	
-43.200000	172.745000	100000.000000	-1000000.000000	
-43.200000	172.750000	100000.000000	-1000000.000000	
-43.200000	172.755000	100000.000000	-1000000.000000	
-43.200000	172.760000	100000.000000	-1000000.000000	
-43.200000	172.765000	100000.000000	-1000000.000000	
-43.200000	172.770000	100000.000000	-1000000.000000	
-43.200000	172.775000	100000.000000	-1000000.000000	
-43.200000	172.780000	100000.000000	-1000000.000000	
-43.200000	172.785000	100000.000000	-1000000.000000	
-43.200000	172.790000	100000.000000	-1000000.000000	
-43.200000	172.795000	100000.000000	-1000000.000000	
-43.200000	172.800000	100000.000000	-1000000.000000	
-43.200000	172.805000	100000.000000	-1000000.000000	
-43.200000	172.810000	100000.000000	-1000000.000000	
-43.200000	172.815000	100000.000000	-1000000.000000	
-43.200000	172.820000	100000.000000	-1000000.000000	
-43.200000	172.825000	100000.000000	-1000000.000000	
-43.200000	172.830000	100000.000000	-1000000.000000	
-43.200000	172.835000	100000.000000	-1000000.000000	
-43.200000	172.840000	100000.000000	-1000000.000000	
-43.200000	172.845000	100000.000000	-1000000.000000	
-43.200000	172.850000	100000.000000	-1000000.000000	
-43.200000	172.855000	100000.000000	-1000000.000000	
-43.200000	172.860000	100000.000000	-1000000.000000	
-43.200000	172.865000	100000.000000	-1000000.000000	
-43.200000	172.870000	100000.000000	-1000000.000000	
-43.200000	172.875000	100000.000000	-1000000.000000	
-43.200000	172.880000	100000.000000	-1000000.000000	
-43.200000	172.885000	100000.000000	-1000000.000000	
-43.200000	172.890000	100000.000000	-1000000.000000	
-43.200000	172.895000	100000.000000	-1000000.000000	
-43.200000	172.900000	100000.000000	-1000000.000000	
-43.200000	172.905000	100000.000000	-1000000.000000	
-43.200000	172.910000	100000.000000	-1000000.000000	
-43.200000	172.915000	100000.000000	-1000000.000000	
-43.200000	172.920000	100000.000000	-1000000.000000	
-43.200000	172.925000	100000.000000	-1000000.000000	
-43.200000	172.930000	100000.000000	-1000000.000000	
-43.200000	172.935000	100000.000000	-1000000.000000	
-43.200000	172.940000	100000.000000	-1000000.000000	
-43.200000	172.945000	100000.000000	-1000000.000000	
-43.200000	172.950000	100000.000000	-1000000.000000	
-43.200000	172.955000	100000.000000	-1000000.000000	
-43.200000	172.960000	100000.000000	-1000000.000000	
-43.200000	172.965000	100000.000000	-1000000.000000	
-43.200000	172.970000	100000.000000	-1000000.000000	
-43.200000	172.975000	100000.000000	-1000000.000000	
-43.200000	172.980000	100000.000000	-1000000.000000	
-43.200000	172.985000	100000.000000	-1000000.000000	
-43.200000	172.990000	100000.000000	-1000000.000000	
-43.200000	172.995000	100000.000000	-1000000.000000	
-43.200000	173.000000	100000.000000	-1000000.000000	
-43.200000	173.005000	100000.000000	-1000000.000000	
-43.200000	173.010000	100000.000000	-1000000.000000	
-43.200000	173.015000	100000.000000	-1000000.000000	
-43.200000	173.020000	100000.000000	-1000000.000000	
-43.200000	173.025000	100000.000000	-1000000.000000	
-43.200000	173.030000	100000.000000	-1000000.000000	
-43.200000	173.035000	100000.000000	-1000000.000000	
-43.200000	173.040000	100000.000000	-1000000.000000	
-43.200000	173.045000	100000.000000	-1000000.000000	
-43.200000	173.050000	100000.000000	-1000000.000000	
-43.200000	173.055000	100000.000000	-1000000.000000	
-43.200000	173.060000	100000.000000	-1000000.000000	
-43.200000	173.065000	100000.000000	-1000000.000000	
-43.200000	173.070000	100000.000000	-1000000.000000	
-43.200000	173.075000	100000.000000	-1000000.000000	
-43.200000	173.080000	100000.000000	-1000000.000000	
-43.200000	173.085000	100000.000000	-1000000.000000	
-43.200000	173.090000	100000.000000	-1000000.000000	
-43.200000	173.095000	100000.000000	-1000000.000000	
-43.200000	173.100000	100000.000000	-1000000.000000	
-43.200000	173.105000	100000.000000	-1000000.000000	
-43.200000	173.110000	100000.000000	-1000000.000000	
-43.200000	173.115000	100000.000000	-1000000.000000	
-43.200000	173.120000	100000.000000	-1000000.000000	
-43.200000	173.125000	100000.000000	-1000000.000000	
-43.200000	173.130000	100000.000000	-1000000.000000	
-43.200000	173.135000	100000.000000	-1000000.000000	
-43.200000	173.140000	100000.000000	-1000000.000000	
-43.200000	173.145000	100000.000000	-1000000.000000	
-43.200000	173.150000	100000.000000	-1000000.000000	
-43.200000	173.155000	100000.000000	-1000000.000000	
-43.200000	173.160000	100000.000000	-1000000.000000	
-43.200000	173.165000	100000.000000	-1000000.000000	
-43.200000	173.170000	100000.000000	-1000000.000000	
-43.200000	173.175000	100000.000000	-1000000.000000	
-43.200000	173.180000	100000.000000	-1000000.000000	
-43.200000	173.185000	100000.000000	-1000000.000000	
-43.200000	173.190000	100000.000000	-1000000.000000	
-43.200000	173.195000	100000.000000	-1000000.000000	
-43.200000	173.200000	100000.000000	-1000000.000000	
-43.200000	173.205000	100000.000000	-1000000.000000	
-43.200000	173.210000	100000.000000	-1000000.000000	
-43.200000	173.215000	100000.000000	-1000000.000000	
-43.200000	173.220000	100000.000000	-1000000.000000	
-43.200000	173.225000	100000.000000	-1000000.000000	
-43.200000	173.230000	100000.000000	-1000000.000000	
-43.200000	173.235000	100000.000000	-1000000.000000	
-43.200000	173.240000	100000.000000	-1000000.000000	
-43.200000	173.245000	100000.000000	-1000000.000000	
-43.200000	173.250000	100000.000000	-1000000.000000	
-43.200000	173.255000	100000.000000	-1000000.000000	
-43.200000	173.260000	100000.000000	-1000000.000000	
-43.200000	173.265000	100000.000000	-1000000.000000	
-43.200000	173.270000	100000.000000	-1000000.000000	
-43.200000	173.275000	100000.000000	-1000000.000000	
-43.200000	173.280000	100000.000000	-1000000.000000	
-43.200000	173.285000	100000.000000	-1000000.000000	
-43.200000	173.290000	100000.000000	-1000000.000000	
-43.200000	173.295000	100000.000000	-1000000.000000	
-43.200000	173.300000	100000.000000	-1000000.000000	
-43.200000	173.305000	100000.000000	-1000000.000000	
-43.200000	173.310000	100000.000000	-1000000.000000	
-43.200000	173.315000	100000.000000	-1000000.000000	
-43.200000	173.320000	100000.000000	-1000000.000000	
-43.200000	173.325000	100000.000000	-1000000.000000	
-43.200000	173.330000	100000.000000	-1000000.000000	
-43.200000	173.335000	100000.000000	-1000000.000000	
-43.200000	173.340000	100000.000000	-1000000.000000	
-43.200000	173.345000	100000.000000	-1000000.000000	
-43.200000	173.350000	100000.000000	-1000000.000000	
-43.200000	173.355000	100000.000000	-1000000.000000	
-43.200000	173.360000	100000.000000	-1000000.000000	
-43.200000	173.365000	100000.000000	-1000000.000000	
-43.200000	173.370000	100000.000000	-1000000.000000	
-43.200000	173.375000	100000.000000	-1000000.000000	
-43.200000	173.380000	100000.000000	-1000000.000000	
-43.200000	173.385000	100000.000000	-1000000.000000	
-43.200000	173.390000	100000.000000	-1000000.000000	
-43.200000	173.395000	100000.000000	-1000000.000000	
-43.200000	173.400000	100000.000000	-1000000.000000	
-43.200000	173.405000	100000.000000	-1000000.000000	
-43.200000	173.410000	100000.000000	-1000000.000000	
-43.200000	173.415000	100000.000000	-1000000.000000	
-43.200000	173.420000	100000.000000	-1000000.000000	
-43.200000	173.425000	100000.000000	-1000000.000000	
-43.200000	173.430000	100000.000000	-1000000.000000	
-43.200000	173.435000	100000.000000	-1000000.000000	
-43.200000	173.440000	100000.000000	-1000000.000000	
-43.200000	173.445000	100000.000000	-1000000.000000	
-43.200000	173.450000	100000.000000	-1000000.000000	
-43.200000	173.455000	100000.000000	-1000000.000000	
-43.200000	173.460000	100000.000000	-1000000.000000	
-43.200000	173.465000	100000.000000	-1000000.000000	
-43.200000	173.470000	100000.000000	-1000000.000000	
-43.200000	173.475000	100000.000000	-1000000.000000	
-43.200000	173.480000	100000.000000	-1000000.000000	
-43.200000	173.485000	100000.000000	-1000000.000000	
-43.200000	173.490000	100000.000000	-1000000.000000	
-43.200000	173.495000	100000.000000	-1000000.000000	
-43.200000	173.500000	100000.000000	-1000000.000000	
