Lat	Lon	
-44.000000	172.065000	
-44.000000	172.070000	
-44.000000	172.075000	
-44.000000	172.080000	
-44.000000	172.085000	
-44.000000	172.090000	
-44.000000	172.095000	
-44.000000	172.100000	
-44.000000	172.105000	
-44.000000	172.110000	
-44.000000	172.115000	
-44.000000	172.120000	
-44.000000	172.125000	
-44.000000	172.130000	
-44.000000	172.135000	
-44.000000	172.140000	
-44.000000	172.145000	
-44.000000	172.150000	
-44.000000	172.155000	
-44.000000	172.160000	
-44.000000	172.165000	
-44.000000	172.170000	
-44.000000	172.175000	
-44.000000	172.180000	
-44.000000	172.185000	
-44.000000	172.190000	
-44.000000	172.195000	
-44.000000	172.200000	
-44.000000	172.205000	
-44.000000	172.210000	
-44.000000	172.215000	
-44.000000	172.220000	
-44.000000	172.225000	
-44.000000	172.230000	
-44.000000	172.235000	
-44.000000	172.240000	
-44.000000	172.245000	
-44.000000	172.250000	
-44.000000	172.255000	
-44.000000	172.260000	
-44.000000	172.265000	
-44.000000	172.270000	
-44.000000	172.275000	
-44.000000	172.280000	
-44.000000	172.285000	
-44.000000	172.290000	
-44.000000	172.295000	
-44.000000	172.300000	
-44.000000	172.305000	
-44.000000	172.310000	
-44.000000	172.315000	
-44.000000	172.320000	
-44.000000	172.325000	
-44.000000	172.330000	
-44.000000	172.335000	
-44.000000	172.340000	
-44.000000	172.345000	
-44.000000	172.350000	
-44.000000	172.355000	
-44.000000	172.360000	
-44.000000	172.365000	
-44.000000	172.370000	
-44.000000	172.375000	
-44.000000	172.380000	
-44.000000	172.385000	
-44.000000	172.390000	
-44.000000	172.395000	
-44.000000	172.400000	
-44.000000	172.405000	
-44.000000	172.410000	
-44.000000	172.415000	
-44.000000	172.420000	
-44.000000	172.425000	
-44.000000	172.430000	
-44.000000	172.435000	
-44.000000	172.440000	
-44.000000	172.445000	
-44.000000	172.450000	
-44.000000	172.455000	
-44.000000	172.460000	
-44.000000	172.465000	
-44.000000	172.470000	
-44.000000	172.475000	
-44.000000	172.480000	
-44.000000	172.485000	
-44.000000	172.490000	
-44.000000	172.495000	
-44.000000	172.500000	
-44.000000	172.505000	
-44.000000	172.510000	
-44.000000	172.515000	
-44.000000	172.520000	
-44.000000	172.525000	
-44.000000	172.530000	
-44.000000	172.535000	
-44.000000	172.540000	
-44.000000	172.545000	
-44.000000	172.550000	
-44.000000	172.555000	
-44.000000	172.560000	
-44.000000	172.565000	
-44.000000	172.570000	
-44.000000	172.575000	
-44.000000	172.580000	
-44.000000	172.585000	
-44.000000	172.590000	
-44.000000	172.595000	
-44.000000	172.600000	
-44.000000	172.605000	
-44.000000	172.610000	
-44.000000	172.615000	
-44.000000	172.620000	
-44.000000	172.625000	
-44.000000	172.630000	
-44.000000	172.635000	
-44.000000	172.640000	
-44.000000	172.645000	
-44.000000	172.650000	
-44.000000	172.655000	
-44.000000	172.660000	
-44.000000	172.665000	
-44.000000	172.670000	
-44.000000	172.675000	
-44.000000	172.680000	
-44.000000	172.685000	
-44.000000	172.690000	
-44.000000	172.695000	
-44.000000	172.700000	
-44.000000	172.705000	
-44.000000	172.710000	
-44.000000	172.715000	
-44.000000	172.720000	
-44.000000	172.725000	
-44.000000	172.730000	
-44.000000	172.735000	
-44.000000	172.740000	
-44.000000	172.745000	
-44.000000	172.750000	
-44.000000	172.755000	
-44.000000	172.760000	
-44.000000	172.765000	
-44.000000	172.770000	
-44.000000	172.775000	
-44.000000	172.780000	
-44.000000	172.785000	
-44.000000	172.790000	
-44.000000	172.795000	
-44.000000	172.800000	
-44.000000	172.805000	
-44.000000	172.810000	
-44.000000	172.815000	
-44.000000	172.820000	
-44.000000	172.825000	
-44.000000	172.830000	
-44.000000	172.835000	
-44.000000	172.840000	
-44.000000	172.845000	
-44.000000	172.850000	
-44.000000	172.855000	
-44.000000	172.860000	
-44.000000	172.865000	
-44.000000	172.870000	
-44.000000	172.875000	
-44.000000	172.880000	
-44.000000	172.885000	
-44.000000	172.890000	
-44.000000	172.895000	
-44.000000	172.900000	
-44.000000	172.905000	
-44.000000	172.910000	
-44.000000	172.915000	
-44.000000	172.920000	
-44.000000	172.925000	
-44.000000	172.930000	
-44.000000	172.935000	
-44.000000	172.940000	
-44.000000	172.945000	
-44.000000	172.950000	
-44.000000	172.955000	
-44.000000	172.960000	
-44.000000	172.965000	
-44.000000	172.970000	
-44.000000	172.975000	
-44.000000	172.980000	
-44.000000	172.985000	
-44.000000	172.990000	
-44.000000	172.995000	
-44.000000	173.000000	
-44.000000	173.005000	
-44.000000	173.010000	
-44.000000	173.015000	
-44.000000	173.020000	
-44.000000	173.025000	
-44.000000	173.030000	
-44.000000	173.035000	
-44.000000	173.040000	
-44.000000	173.045000	
-44.000000	173.050000	
-44.000000	173.055000	
-44.000000	173.060000	
-44.000000	173.065000	
-44.000000	173.070000	
-44.000000	173.075000	
-44.000000	173.080000	
-44.000000	173.085000	
-44.000000	173.090000	
-44.000000	173.095000	
-44.000000	173.100000	
-44.000000	173.105000	
-44.000000	173.110000	
-44.000000	173.115000	
-44.000000	173.120000	
-44.000000	173.125000	
-44.000000	173.130000	
-44.000000	173.135000	
-44.000000	173.140000	
-44.000000	173.145000	
-44.000000	173.150000	
-44.000000	173.155000	
-44.000000	173.160000	
-44.000000	173.165000	
-44.000000	173.170000	
-44.000000	173.175000	
-44.000000	173.180000	
-44.000000	173.185000	
-44.000000	173.190000	
-44.000000	173.195000	
-44.000000	173.200000	
-44.000000	173.205000	
-44.000000	173.210000	
-44.000000	173.215000	
-44.000000	173.220000	
-44.000000	173.225000	
-44.000000	173.230000	
-44.000000	173.235000	
-44.000000	173.240000	
-44.000000	173.245000	
-44.000000	173.250000	
-44.000000	173.255000	
-44.000000	173.260000	
-44.000000	173.265000	
-44.000000	173.270000	
-44.000000	173.275000	
-44.000000	173.280000	
-44.000000	173.285000	
-44.000000	173.290000	
-44.000000	173.295000	
-44.000000	173.300000	
-44.000000	173.305000	
-44.000000	173.310000	
-44.000000	173.315000	
-44.000000	173.320000	
-44.000000	173.325000	
-44.000000	173.330000	
-44.000000	173.335000	
-44.000000	173.340000	
-44.000000	173.345000	
-44.000000	173.350000	
-44.000000	173.355000	
-44.000000	173.360000	
-44.000000	173.365000	
-44.000000	173.370000	
-44.000000	173.375000	
-44.000000	173.380000	
-44.000000	173.385000	
-44.000000	173.390000	
-44.000000	173.395000	
-44.000000	173.400000	
-44.000000	173.405000	
-44.000000	173.410000	
-44.000000	173.415000	
-44.000000	173.420000	
-44.000000	173.425000	
-44.000000	173.430000	
-44.000000	173.435000	
-44.000000	173.440000	
-44.000000	173.445000	
-44.000000	173.450000	
-44.000000	173.455000	
-44.000000	173.460000	
-44.000000	173.465000	
-44.000000	173.470000	
-44.000000	173.475000	
-44.000000	173.480000	
-44.000000	173.485000	
-44.000000	173.490000	
-44.000000	173.495000	
-44.000000	173.500000	
