Lat	Lon	posInfSurf	negInfSurf	
-44.179200	171.345000	100000.000000	-1000000.000000	
-44.176000	171.350000	100000.000000	-1000000.000000	
-44.172800	171.355000	100000.000000	-1000000.000000	
-44.169600	171.360000	100000.000000	-1000000.000000	
-44.166400	171.365000	100000.000000	-1000000.000000	
-44.163200	171.370000	100000.000000	-1000000.000000	
-44.160000	171.375000	100000.000000	-1000000.000000	
-44.156800	171.380000	100000.000000	-1000000.000000	
-44.153600	171.385000	100000.000000	-1000000.000000	
-44.150400	171.390000	100000.000000	-1000000.000000	
-44.147200	171.395000	100000.000000	-1000000.000000	
-44.144000	171.400000	100000.000000	-1000000.000000	
-44.140800	171.405000	100000.000000	-1000000.000000	
-44.137600	171.410000	100000.000000	-1000000.000000	
-44.134400	171.415000	100000.000000	-1000000.000000	
-44.131200	171.420000	100000.000000	-1000000.000000	
-44.128000	171.425000	100000.000000	-1000000.000000	
-44.124800	171.430000	100000.000000	-1000000.000000	
-44.121600	171.435000	100000.000000	-1000000.000000	
-44.118400	171.440000	100000.000000	-1000000.000000	
-44.115200	171.445000	100000.000000	-1000000.000000	
-44.112000	171.450000	100000.000000	-1000000.000000	
-44.108800	171.455000	100000.000000	-1000000.000000	
-44.105600	171.460000	100000.000000	-1000000.000000	
-44.102400	171.465000	100000.000000	-1000000.000000	
-44.099200	171.470000	100000.000000	-1000000.000000	
-44.096000	171.475000	100000.000000	-1000000.000000	
-44.092800	171.480000	100000.000000	-1000000.000000	
-44.089600	171.485000	100000.000000	-1000000.000000	
-44.086400	171.490000	100000.000000	-1000000.000000	
-44.083200	171.495000	100000.000000	-1000000.000000	
-44.080000	171.500000	100000.000000	-1000000.000000	
-44.076800	171.505000	100000.000000	-1000000.000000	
-44.073600	171.510000	100000.000000	-1000000.000000	
-44.070400	171.515000	100000.000000	-1000000.000000	
-44.067200	171.520000	100000.000000	-1000000.000000	
-44.064000	171.525000	100000.000000	-1000000.000000	
-44.060800	171.530000	100000.000000	-1000000.000000	
-44.057600	171.535000	100000.000000	-1000000.000000	
-44.054400	171.540000	100000.000000	-1000000.000000	
-44.051200	171.545000	100000.000000	-1000000.000000	
-44.048000	171.550000	100000.000000	-1000000.000000	
-44.044800	171.555000	100000.000000	-1000000.000000	
-44.041600	171.560000	100000.000000	-1000000.000000	
-44.038400	171.565000	100000.000000	-1000000.000000	
-44.035200	171.570000	100000.000000	-1000000.000000	
-44.032000	171.575000	100000.000000	-1000000.000000	
-44.028800	171.580000	100000.000000	-1000000.000000	
-44.025600	171.585000	100000.000000	-1000000.000000	
-44.022400	171.590000	100000.000000	-1000000.000000	
-44.019200	171.595000	100000.000000	-1000000.000000	
-44.016000	171.600000	100000.000000	-1000000.000000	
-44.012800	171.605000	100000.000000	-1000000.000000	
-44.009600	171.610000	100000.000000	-1000000.000000	
-44.006400	171.615000	100000.000000	-1000000.000000	
-44.003200	171.620000	100000.000000	-1000000.000000	
-44.000000	171.625000	100000.000000	-1000000.000000	
-43.996800	171.630000	100000.000000	-1000000.000000	
-43.993600	171.635000	100000.000000	-1000000.000000	
-43.990400	171.640000	100000.000000	-1000000.000000	
-43.987200	171.645000	100000.000000	-1000000.000000	
-43.984000	171.650000	100000.000000	-1000000.000000	
-43.980800	171.655000	100000.000000	-1000000.000000	
-43.977600	171.660000	100000.000000	-1000000.000000	
-43.974400	171.665000	100000.000000	-1000000.000000	
-43.971200	171.670000	100000.000000	-1000000.000000	
-43.968000	171.675000	100000.000000	-1000000.000000	
-43.964800	171.680000	100000.000000	-1000000.000000	
-43.961600	171.685000	100000.000000	-1000000.000000	
-43.958400	171.690000	100000.000000	-1000000.000000	
-43.955200	171.695000	100000.000000	-1000000.000000	
-43.952000	171.700000	100000.000000	-1000000.000000	
-43.948800	171.705000	100000.000000	-1000000.000000	
-43.945600	171.710000	100000.000000	-1000000.000000	
-43.942400	171.715000	100000.000000	-1000000.000000	
-43.939200	171.720000	100000.000000	-1000000.000000	
-43.936000	171.725000	100000.000000	-1000000.000000	
-43.932800	171.730000	100000.000000	-1000000.000000	
-43.929600	171.735000	100000.000000	-1000000.000000	
-43.926400	171.740000	100000.000000	-1000000.000000	
-43.923200	171.745000	100000.000000	-1000000.000000	
-43.920000	171.750000	100000.000000	-1000000.000000	
-43.916800	171.755000	100000.000000	-1000000.000000	
-43.913600	171.760000	100000.000000	-1000000.000000	
-43.910400	171.765000	100000.000000	-1000000.000000	
-43.907200	171.770000	100000.000000	-1000000.000000	
-43.904000	171.775000	100000.000000	-1000000.000000	
-43.900800	171.780000	100000.000000	-1000000.000000	
-43.897600	171.785000	100000.000000	-1000000.000000	
-43.894400	171.790000	100000.000000	-1000000.000000	
-43.891200	171.795000	100000.000000	-1000000.000000	
-43.888000	171.800000	100000.000000	-1000000.000000	
-43.884800	171.805000	100000.000000	-1000000.000000	
-43.881600	171.810000	100000.000000	-1000000.000000	
-43.878400	171.815000	100000.000000	-1000000.000000	
-43.875200	171.820000	100000.000000	-1000000.000000	
-43.872000	171.825000	100000.000000	-1000000.000000	
-43.868800	171.830000	100000.000000	-1000000.000000	
-43.865600	171.835000	100000.000000	-1000000.000000	
-43.862400	171.840000	100000.000000	-1000000.000000	
-43.859200	171.845000	100000.000000	-1000000.000000	
-43.856000	171.850000	100000.000000	-1000000.000000	
-43.852800	171.855000	100000.000000	-1000000.000000	
-43.849600	171.860000	100000.000000	-1000000.000000	
-43.846400	171.865000	100000.000000	-1000000.000000	
-43.843200	171.870000	100000.000000	-1000000.000000	
-43.840000	171.875000	100000.000000	-1000000.000000	
-43.836800	171.880000	100000.000000	-1000000.000000	
-43.833600	171.885000	100000.000000	-1000000.000000	
-43.830400	171.890000	100000.000000	-1000000.000000	
-43.827200	171.895000	100000.000000	-1000000.000000	
-43.824000	171.900000	100000.000000	-1000000.000000	
-43.820800	171.905000	100000.000000	-1000000.000000	
-43.817600	171.910000	100000.000000	-1000000.000000	
-43.814400	171.915000	100000.000000	-1000000.000000	
-43.811200	171.920000	100000.000000	-1000000.000000	
-43.808000	171.925000	100000.000000	-1000000.000000	
-43.804800	171.930000	100000.000000	-1000000.000000	
-43.801600	171.935000	100000.000000	-1000000.000000	
-43.798400	171.940000	100000.000000	-1000000.000000	
-43.795200	171.945000	100000.000000	-1000000.000000	
-43.792000	171.950000	100000.000000	-1000000.000000	
-43.788800	171.955000	100000.000000	-1000000.000000	
-43.785600	171.960000	100000.000000	-1000000.000000	
-43.782400	171.965000	100000.000000	-1000000.000000	
-43.779200	171.970000	100000.000000	-1000000.000000	
-43.776000	171.975000	100000.000000	-1000000.000000	
-43.772800	171.980000	100000.000000	-1000000.000000	
-43.769600	171.985000	100000.000000	-1000000.000000	
-43.766400	171.990000	100000.000000	-1000000.000000	
-43.763200	171.995000	100000.000000	-1000000.000000	
-43.760000	172.000000	100000.000000	-1000000.000000	
-43.756800	172.005000	100000.000000	-1000000.000000	
-43.753600	172.010000	100000.000000	-1000000.000000	
-43.750400	172.015000	100000.000000	-1000000.000000	
-43.747200	172.020000	100000.000000	-1000000.000000	
-43.744000	172.025000	100000.000000	-1000000.000000	
-43.740800	172.030000	100000.000000	-1000000.000000	
-43.737600	172.035000	100000.000000	-1000000.000000	
-43.734400	172.040000	100000.000000	-1000000.000000	
-43.731200	172.045000	100000.000000	-1000000.000000	
-43.728000	172.050000	100000.000000	-1000000.000000	
-43.724800	172.055000	100000.000000	-1000000.000000	
-43.721600	172.060000	100000.000000	-1000000.000000	
-43.718400	172.065000	100000.000000	-1000000.000000	
-43.715200	172.070000	100000.000000	-1000000.000000	
-43.712000	172.075000	100000.000000	-1000000.000000	
-43.708800	172.080000	100000.000000	-1000000.000000	
-43.705600	172.085000	100000.000000	-1000000.000000	
-43.702400	172.090000	100000.000000	-1000000.000000	
-43.699200	172.095000	100000.000000	-1000000.000000	
-43.696000	172.100000	100000.000000	-1000000.000000	
-43.692800	172.105000	100000.000000	-1000000.000000	
-43.689600	172.110000	100000.000000	-1000000.000000	
-43.686400	172.115000	100000.000000	-1000000.000000	
-43.683200	172.120000	100000.000000	-1000000.000000	
-43.680000	172.125000	100000.000000	-1000000.000000	
-43.676800	172.130000	100000.000000	-1000000.000000	
-43.673600	172.135000	100000.000000	-1000000.000000	
-43.670400	172.140000	100000.000000	-1000000.000000	
-43.667200	172.145000	100000.000000	-1000000.000000	
-43.664000	172.150000	100000.000000	-1000000.000000	
-43.660800	172.155000	100000.000000	-1000000.000000	
-43.657600	172.160000	100000.000000	-1000000.000000	
-43.654400	172.165000	100000.000000	-1000000.000000	
-43.651200	172.170000	100000.000000	-1000000.000000	
-43.648000	172.175000	100000.000000	-1000000.000000	
-43.644800	172.180000	100000.000000	-1000000.000000	
-43.641600	172.185000	100000.000000	-1000000.000000	
-43.638400	172.190000	100000.000000	-1000000.000000	
-43.635200	172.195000	100000.000000	-1000000.000000	
-43.632000	172.200000	100000.000000	-1000000.000000	
-43.628800	172.205000	100000.000000	-1000000.000000	
-43.625600	172.210000	100000.000000	-1000000.000000	
-43.622400	172.215000	100000.000000	-1000000.000000	
-43.619200	172.220000	100000.000000	-1000000.000000	
-43.616000	172.225000	100000.000000	-1000000.000000	
-43.612800	172.230000	100000.000000	-1000000.000000	
-43.609600	172.235000	100000.000000	-1000000.000000	
-43.606400	172.240000	100000.000000	-1000000.000000	
-43.603200	172.245000	100000.000000	-1000000.000000	
-43.600000	172.250000	100000.000000	-1000000.000000	
-43.596800	172.255000	100000.000000	-1000000.000000	
-43.593600	172.260000	100000.000000	-1000000.000000	
-43.590400	172.265000	100000.000000	-1000000.000000	
-43.587200	172.270000	100000.000000	-1000000.000000	
-43.584000	172.275000	100000.000000	-1000000.000000	
-43.580800	172.280000	100000.000000	-1000000.000000	
-43.577600	172.285000	100000.000000	-1000000.000000	
-43.574400	172.290000	100000.000000	-1000000.000000	
-43.571200	172.295000	100000.000000	-1000000.000000	
-43.568000	172.300000	100000.000000	-1000000.000000	
-43.564800	172.305000	100000.000000	-1000000.000000	
-43.561600	172.310000	100000.000000	-1000000.000000	
-43.558400	172.315000	100000.000000	-1000000.000000	
-43.555200	172.320000	100000.000000	-1000000.000000	
-43.552000	172.325000	100000.000000	-1000000.000000	
-43.548800	172.330000	100000.000000	-1000000.000000	
-43.545600	172.335000	100000.000000	-1000000.000000	
-43.542400	172.340000	100000.000000	-1000000.000000	
-43.539200	172.345000	100000.000000	-1000000.000000	
-43.536000	172.350000	100000.000000	-1000000.000000	
-43.532800	172.355000	100000.000000	-1000000.000000	
-43.529600	172.360000	100000.000000	-1000000.000000	
-43.526400	172.365000	100000.000000	-1000000.000000	
-43.523200	172.370000	100000.000000	-1000000.000000	
-43.520000	172.375000	100000.000000	-1000000.000000	
-43.516800	172.380000	100000.000000	-1000000.000000	
-43.513600	172.385000	100000.000000	-1000000.000000	
-43.510400	172.390000	100000.000000	-1000000.000000	
-43.507200	172.395000	100000.000000	-1000000.000000	
-43.504000	172.400000	100000.000000	-1000000.000000	
-43.500800	172.405000	100000.000000	-1000000.000000	
-43.497600	172.410000	100000.000000	-1000000.000000	
-43.494400	172.415000	100000.000000	-1000000.000000	
-43.491200	172.420000	100000.000000	-1000000.000000	
-43.488000	172.425000	100000.000000	-1000000.000000	
-43.484800	172.430000	100000.000000	-1000000.000000	
-43.481600	172.435000	100000.000000	-1000000.000000	
-43.478400	172.440000	100000.000000	-1000000.000000	
-43.475200	172.445000	100000.000000	-1000000.000000	
-43.472000	172.450000	100000.000000	-1000000.000000	
-43.468800	172.455000	100000.000000	-1000000.000000	
-43.465600	172.460000	100000.000000	-1000000.000000	
-43.462400	172.465000	100000.000000	-1000000.000000	
-43.459200	172.470000	100000.000000	-1000000.000000	
-43.456000	172.475000	100000.000000	-1000000.000000	
-43.452800	172.480000	100000.000000	-1000000.000000	
-43.449600	172.485000	100000.000000	-1000000.000000	
-43.446400	172.490000	100000.000000	-1000000.000000	
-43.443200	172.495000	100000.000000	-1000000.000000	
-43.440000	172.500000	100000.000000	-1000000.000000	
-43.436800	172.505000	100000.000000	-1000000.000000	
-43.433600	172.510000	100000.000000	-1000000.000000	
-43.430400	172.515000	100000.000000	-1000000.000000	
-43.427200	172.520000	100000.000000	-1000000.000000	
-43.424000	172.525000	100000.000000	-1000000.000000	
-43.420800	172.530000	100000.000000	-1000000.000000	
-43.417600	172.535000	100000.000000	-1000000.000000	
-43.414400	172.540000	100000.000000	-1000000.000000	
-43.411200	172.545000	100000.000000	-1000000.000000	
-43.408000	172.550000	100000.000000	-1000000.000000	
-43.404800	172.555000	100000.000000	-1000000.000000	
-43.401600	172.560000	100000.000000	-1000000.000000	
-43.398400	172.565000	100000.000000	-1000000.000000	
-43.395200	172.570000	100000.000000	-1000000.000000	
-43.392000	172.575000	100000.000000	-1000000.000000	
-43.388800	172.580000	100000.000000	-1000000.000000	
-43.385600	172.585000	100000.000000	-1000000.000000	
-43.382400	172.590000	100000.000000	-1000000.000000	
-43.379200	172.595000	100000.000000	-1000000.000000	
-43.376000	172.600000	100000.000000	-1000000.000000	
-43.372800	172.605000	100000.000000	-1000000.000000	
-43.369600	172.610000	100000.000000	-1000000.000000	
-43.366400	172.615000	100000.000000	-1000000.000000	
-43.363200	172.620000	100000.000000	-1000000.000000	
-43.360000	172.625000	100000.000000	-1000000.000000	
-43.356800	172.630000	100000.000000	-1000000.000000	
-43.353600	172.635000	100000.000000	-1000000.000000	
-43.350400	172.640000	100000.000000	-1000000.000000	
-43.347200	172.645000	100000.000000	-1000000.000000	
-43.344000	172.650000	100000.000000	-1000000.000000	
-43.340800	172.655000	100000.000000	-1000000.000000	
-43.337600	172.660000	100000.000000	-1000000.000000	
-43.334400	172.665000	100000.000000	-1000000.000000	
-43.331200	172.670000	100000.000000	-1000000.000000	
-43.328000	172.675000	100000.000000	-1000000.000000	
-43.324800	172.680000	100000.000000	-1000000.000000	
-43.321600	172.685000	100000.000000	-1000000.000000	
-43.318400	172.690000	100000.000000	-1000000.000000	
-43.315200	172.695000	100000.000000	-1000000.000000	
-43.312000	172.700000	100000.000000	-1000000.000000	
-43.308800	172.705000	100000.000000	-1000000.000000	
-43.305600	172.710000	100000.000000	-1000000.000000	
-43.302400	172.715000	100000.000000	-1000000.000000	
-43.299200	172.720000	100000.000000	-1000000.000000	
-43.296000	172.725000	100000.000000	-1000000.000000	
-43.292800	172.730000	100000.000000	-1000000.000000	
-43.289600	172.735000	100000.000000	-1000000.000000	
-43.286400	172.740000	100000.000000	-1000000.000000	
-43.283200	172.745000	100000.000000	-1000000.000000	
-43.280000	172.750000	100000.000000	-1000000.000000	
-43.276800	172.755000	100000.000000	-1000000.000000	
-43.273600	172.760000	100000.000000	-1000000.000000	
-43.270400	172.765000	100000.000000	-1000000.000000	
-43.267200	172.770000	100000.000000	-1000000.000000	
-43.264000	172.775000	100000.000000	-1000000.000000	
-43.260800	172.780000	100000.000000	-1000000.000000	
-43.257600	172.785000	100000.000000	-1000000.000000	
-43.254400	172.790000	100000.000000	-1000000.000000	
-43.251200	172.795000	100000.000000	-1000000.000000	
-43.248000	172.800000	100000.000000	-1000000.000000	
-43.244800	172.805000	100000.000000	-1000000.000000	
-43.241600	172.810000	100000.000000	-1000000.000000	
-43.238400	172.815000	100000.000000	-1000000.000000	
-43.235200	172.820000	100000.000000	-1000000.000000	
-43.232000	172.825000	100000.000000	-1000000.000000	
-43.228800	172.830000	100000.000000	-1000000.000000	
-43.225600	172.835000	100000.000000	-1000000.000000	
-43.222400	172.840000	100000.000000	-1000000.000000	
-43.219200	172.845000	100000.000000	-1000000.000000	
-43.216000	172.850000	100000.000000	-1000000.000000	
-43.212800	172.855000	100000.000000	-1000000.000000	
-43.209600	172.860000	100000.000000	-1000000.000000	
-43.206400	172.865000	100000.000000	-1000000.000000	
-43.203200	172.870000	100000.000000	-1000000.000000	
-43.200000	172.875000	100000.000000	-1000000.000000	
-43.196800	172.880000	100000.000000	-1000000.000000	
-43.193600	172.885000	100000.000000	-1000000.000000	
-43.190400	172.890000	100000.000000	-1000000.000000	
-43.187200	172.895000	100000.000000	-1000000.000000	
-43.184000	172.900000	100000.000000	-1000000.000000	
-43.180800	172.905000	100000.000000	-1000000.000000	
-43.177600	172.910000	100000.000000	-1000000.000000	
-43.174400	172.915000	100000.000000	-1000000.000000	
-43.171200	172.920000	100000.000000	-1000000.000000	
-43.168000	172.925000	100000.000000	-1000000.000000	
-43.164800	172.930000	100000.000000	-1000000.000000	
-43.161600	172.935000	100000.000000	-1000000.000000	
-43.158400	172.940000	100000.000000	-1000000.000000	
-43.155200	172.945000	100000.000000	-1000000.000000	
-43.152000	172.950000	100000.000000	-1000000.000000	
-43.148800	172.955000	100000.000000	-1000000.000000	
-43.145600	172.960000	100000.000000	-1000000.000000	
-43.142400	172.965000	100000.000000	-1000000.000000	
-43.139200	172.970000	100000.000000	-1000000.000000	
-43.136000	172.975000	100000.000000	-1000000.000000	
-43.132800	172.980000	100000.000000	-1000000.000000	
-43.129600	172.985000	100000.000000	-1000000.000000	
-43.126400	172.990000	100000.000000	-1000000.000000	
-43.123200	172.995000	100000.000000	-1000000.000000	
-43.120000	173.000000	100000.000000	-1000000.000000	
-43.116800	173.005000	100000.000000	-1000000.000000	
-43.113600	173.010000	100000.000000	-1000000.000000	
-43.110400	173.015000	100000.000000	-1000000.000000	
-43.107200	173.020000	100000.000000	-1000000.000000	
-43.104000	173.025000	100000.000000	-1000000.000000	
-43.100800	173.030000	100000.000000	-1000000.000000	
-43.097600	173.035000	100000.000000	-1000000.000000	
-43.094400	173.040000	100000.000000	-1000000.000000	
-43.091200	173.045000	100000.000000	-1000000.000000	
-43.088000	173.050000	100000.000000	-1000000.000000	
-43.084800	173.055000	100000.000000	-1000000.000000	
-43.081600	173.060000	100000.000000	-1000000.000000	
-43.078400	173.065000	100000.000000	-1000000.000000	
-43.075200	173.070000	100000.000000	-1000000.000000	
-43.072000	173.075000	100000.000000	-1000000.000000	
-43.068800	173.080000	100000.000000	-1000000.000000	
-43.065600	173.085000	100000.000000	-1000000.000000	
-43.062400	173.090000	100000.000000	-1000000.000000	
-43.059200	173.095000	100000.000000	-1000000.000000	
-43.056000	173.100000	100000.000000	-1000000.000000	
-43.052800	173.105000	100000.000000	-1000000.000000	
-43.049600	173.110000	100000.000000	-1000000.000000	
-43.046400	173.115000	100000.000000	-1000000.000000	
-43.043200	173.120000	100000.000000	-1000000.000000	
-43.040000	173.125000	100000.000000	-1000000.000000	
-43.036800	173.130000	100000.000000	-1000000.000000	
-43.033600	173.135000	100000.000000	-1000000.000000	
-43.030400	173.140000	100000.000000	-1000000.000000	
-43.027200	173.145000	100000.000000	-1000000.000000	
-43.024000	173.150000	100000.000000	-1000000.000000	
-43.020800	173.155000	100000.000000	-1000000.000000	
-43.017600	173.160000	100000.000000	-1000000.000000	
-43.014400	173.165000	100000.000000	-1000000.000000	
-43.011200	173.170000	100000.000000	-1000000.000000	
-43.008000	173.175000	100000.000000	-1000000.000000	
-43.004800	173.180000	100000.000000	-1000000.000000	
-43.001600	173.185000	100000.000000	-1000000.000000	
-42.998400	173.190000	100000.000000	-1000000.000000	
-42.995200	173.195000	100000.000000	-1000000.000000	
-42.992000	173.200000	100000.000000	-1000000.000000	
-42.988800	173.205000	100000.000000	-1000000.000000	
-42.985600	173.210000	100000.000000	-1000000.000000	
-42.982400	173.215000	100000.000000	-1000000.000000	
-42.979200	173.220000	100000.000000	-1000000.000000	
-42.976000	173.225000	100000.000000	-1000000.000000	
-42.972800	173.230000	100000.000000	-1000000.000000	
-42.969600	173.235000	100000.000000	-1000000.000000	
-42.966400	173.240000	100000.000000	-1000000.000000	
-42.963200	173.245000	100000.000000	-1000000.000000	
-42.960000	173.250000	100000.000000	-1000000.000000	
-42.956800	173.255000	100000.000000	-1000000.000000	
-42.953600	173.260000	100000.000000	-1000000.000000	
-42.950400	173.265000	100000.000000	-1000000.000000	
-42.947200	173.270000	100000.000000	-1000000.000000	
-42.944000	173.275000	100000.000000	-1000000.000000	
-42.940800	173.280000	100000.000000	-1000000.000000	
-42.937600	173.285000	100000.000000	-1000000.000000	
-42.934400	173.290000	100000.000000	-1000000.000000	
-42.931200	173.295000	100000.000000	-1000000.000000	
-42.928000	173.300000	100000.000000	-1000000.000000	
-42.924800	173.305000	100000.000000	-1000000.000000	
-42.921600	173.310000	100000.000000	-1000000.000000	
-42.918400	173.315000	100000.000000	-1000000.000000	
-42.915200	173.320000	100000.000000	-1000000.000000	
-42.912000	173.325000	100000.000000	-1000000.000000	
-42.908800	173.330000	100000.000000	-1000000.000000	
-42.905600	173.335000	100000.000000	-1000000.000000	
-42.902400	173.340000	100000.000000	-1000000.000000	
-42.899200	173.345000	100000.000000	-1000000.000000	
-42.896000	173.350000	100000.000000	-1000000.000000	
-42.892800	173.355000	100000.000000	-1000000.000000	
-42.889600	173.360000	100000.000000	-1000000.000000	
-42.886400	173.365000	100000.000000	-1000000.000000	
-42.883200	173.370000	100000.000000	-1000000.000000	
-42.880000	173.375000	100000.000000	-1000000.000000	
-42.876800	173.380000	100000.000000	-1000000.000000	
-42.873600	173.385000	100000.000000	-1000000.000000	
-42.870400	173.390000	100000.000000	-1000000.000000	
-42.867200	173.395000	100000.000000	-1000000.000000	
-42.864000	173.400000	100000.000000	-1000000.000000	
-42.860800	173.405000	100000.000000	-1000000.000000	
-42.857600	173.410000	100000.000000	-1000000.000000	
-42.854400	173.415000	100000.000000	-1000000.000000	
-42.851200	173.420000	100000.000000	-1000000.000000	
-42.848000	173.425000	100000.000000	-1000000.000000	
-42.844800	173.430000	100000.000000	-1000000.000000	
-42.841600	173.435000	100000.000000	-1000000.000000	
-42.838400	173.440000	100000.000000	-1000000.000000	
-42.835200	173.445000	100000.000000	-1000000.000000	
-42.832000	173.450000	100000.000000	-1000000.000000	
-42.828800	173.455000	100000.000000	-1000000.000000	
-42.825600	173.460000	100000.000000	-1000000.000000	
-42.822400	173.465000	100000.000000	-1000000.000000	
-42.819200	173.470000	100000.000000	-1000000.000000	
-42.816000	173.475000	100000.000000	-1000000.000000	
-42.812800	173.480000	100000.000000	-1000000.000000	
-42.809600	173.485000	100000.000000	-1000000.000000	
-42.806400	173.490000	100000.000000	-1000000.000000	
-42.803200	173.495000	100000.000000	-1000000.000000	
-42.800000	173.500000	100000.000000	-1000000.000000	
